,제품명,카테고리,내용,별점,가격,감성점수
122,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,인견의 특성상 들러붙지 않아 여름에 적합한 소재일뿐 특별한 시원함을 주지는 않아요. 조금이라도 아이땀을 줄여볼까 알고도 샀습니다. 일부러 솜 없는 매트를 찾았아요. 근데 매쉬가 엄청 두꺼운건 아니라서 아이가 몸으로 눌렀을때 실제 통풍이 될지는 모르겠습니다. 하루 자본 결과 그냥 똑같고요ㅎㅎ 그래도 겨울 솜 매트보다는 낫겠지하면서 사용합니다. 그래도 여름마다 꺼내 쓸것이니 사용감이나 떨아지지않았으몀 좋뎄어요 오자마자 빨았을때는 별 문제는 없네요. 그래도 다른곳 보다 크기도 크고 자주 빨아야하는데 빨리 마르고 하나는 더 필요하다면 요걸 사야겠어요,4,"59,000",0.7142857142857143
123,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,배송은 이틀 걸렸어요. 블랭킷증정인데 센스있게 구매한 패드와 찰떡으로 잘 어울리는 디자인으로 보내주셨네요👍 패드도 만져보니 시원하네요~ 아직까지 더워하는 아들위해 뒤늦게 샀는데 저렴한 가격에 사은품까지 너무 맘에 들어요^^,4,"59,000",1.0
124,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,여름 시원하게 잘 지냈습니다! 아기도 시원해서 기분 좋은지 잘때 이리저리 옮겨 다니며 시원함 느끼며 자네요 ㅎㅎ,5,"59,000",1.0
125,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,아이가잘자요 여름에땀이많아샀는데 디자인도예쁘고좋아요 부시럭소리안나서좋습니다,5,"59,000",1.0
126,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,할인할때 사서 너무좋고 사은품으로 온 블랭킷은 매트랑 맞춰주셨네요 감사합니다 아직 아기가 태어나기 전인데 아기가 좋아했음 좋겠어요,5,"59,000",0.75
127,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,"디자인도 귀엽고,  땀덜나요 넘만족해요",5,"59,000",1.0
128,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,블랭킷이 매트랑 같은 제품리ㅡ이 왔어요♡귀엽네요  노랑체크 기대햇는데 ㅠㅠ그래도 이뻐요^^,5,"59,000",0.5
129,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,아기 침대에 접어서 사용하기 딱 좋아요~ 이거랑 베이비 페어에서 구매한 제품 두개 번갈아 가면서 사용하고 있어요~,5,"59,000",1.0
130,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,아기가 땀을 많이 흘려서 주문했어요. 비비엔다 범퍼침대 주문할 예정이라 특대형 샀고요. 사실 체리그려진거 사고 싶었는데..그것만 품절이더라구요. 라이브방송 세일이라고 해서 샀는데 400명 안에 못 들어서 인견블랭킷 못 받고..인스타 문의했더니 며칠후에 있을 cj몰행사보다 저렴할거라구 해서 여기서 산건데..며칠후에 cj몰 행사에서 5천원정도 더 싸게 팔아서 마음이 상했어요..ㅠ그래서 별 하나 빼봅니다..ㅎ;;  이왕 산거 잘 쓸게요. 빨아서 범퍼침대에 깔았는데 예쁘고 시원할거 같은 느낌이예요 ㅎㅎ,4,"59,000",0.4444444444444444
131,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,제가 너무 기대를 했나봐요 ㅠㅠ 만져보면 인견이라.. 처음은 시원한느낌인데 좀 누워있다 보면 그자리는 뜨끈해져서  에어컨틀고 재우는데도 저희집 7개월 딸은 땀으로 매트가 젖어요 ㅠ.ㅠ  그래서 제가 계속 자리를 바꿔주고 수건으로 젖은머리를 닦아줘야해여 ㅠㅠ 인견매트 사용전과 똑같이요... 🤣 그땐 에어컨도 안틀었는데..🤔 땀많은 아가들은 큰 효과 못보실것 같아요 아이싱 매트?로 사려다 요 쿨매트가 그래도 매년 나오는거 같아서 검증된걸로 선택했는데 ..음..ㅋㅋ  다음에 구매한다면 신상으로 한번 사봐야겠네요 ㅎㅎ ,3,"59,000",0.16666666666666666
132,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,"들러붙지않아서 좋고, 기존에 비비엔다 침대라서 사이즈 딱 맞아서 좋아요!",5,"59,000",1.0
133,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,품질 좋아요~ 너무 너무,5,"59,000",0.5
134,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,블랭킷도 주시고 감사합니다!,5,"59,000",1.0
135,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,범퍼침대에 다른 쿨매트 쓰다가 침대에 사이즈 딱맞으니 좋아요  시원하고,5,"59,000",1.0
136,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,부드럽고 좋아요 확실히 시원하네요,5,"59,000",1.0
137,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,크기도 크고 디자인 예쁘고 인견이라 시원해서 좋아요 매트 형식이라서 땀 차는게 덜 한 것 같아요 다만 매트를 밟으면 소리가 나서 그 점은 아쉬워요 그래도 아주 만족스런 제품입니다,5,"59,000",0.75
138,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,인견이라 소재가 일단 너무 시원합니다! 그리고 아기가 땀이 많은 편이라 자고 일어나면 등이 땀으로 젖어있었는데 사용 후 부터는 통잠 자고 일어나도 등이 뽀송뽀송합니다 :-),5,"59,000",1.0
139,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,"한달사용도 안되서 피기 시작하네요 ... 보풀이 올라오면서 아기 입에 들어갈까 신경쓰여요, 도톰해서 좋은데 쫌 아쉽네요 ... 그렇게 시원하지도 않구요 ㅠㅠ",4,"59,000",0.0
140,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,디자인도 귀엽고 너무 잘씀,5,"59,000",1.0
141,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,두번째 구매예요!  치타 구매했다가 피크닉가든 구매했는데 너무 이뻐욯ㅎ 친절하게 상담해주시거 빠른배송 감사드려요👍,5,"59,000",1.0
142,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,"다른 여러 쿨매트를 비교하다가 라이브 방송한다길래  재미있게 보고 결국 질렀습니다 ㅋㅋ  처음에는 블랙리프 주문 넣었는데, 다시 생각해보니 집에 있는 아기 침대 울타리가 회색이어서 라이브방송 끝까지 시청하가다 결국 그레이 색상으로 교환신청했어요",5,"59,000",1.0
143,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,아기가 뒤척임없이 시원하게 잘 자서 좋아요!땀을덜흘려서 좋네요!,5,"59,000",1.0
144,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,체크도 좋아하고 노란색도 좋아해서 샀는데 시원하고 크기도 커서 완전 만족하면서 쓰고 있어요!,5,"59,000",1.0
145,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,사은품도 동일한 패턴으로 주시고 넘 좋네요,5,"59,000",1.0
146,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,시원하고 좋아요 저도 주문해서 써보고 좋아서 언니네 선물해줬어요 여름이라 아기 열이많아서 주문해줬는데 너무좋다고 좋아하네요 아기 잠도잘잔다고 가격만 좀더 저렴하면 좋을텐데 비싸긴해요ㅜ,5,"59,000",1.0
147,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,화면과 같이 아주 예뻐요! 시원한 쿨매트라 아기가 사용하는데도 좋습니다. 아직 큰 단점은 발견하지는 못했어요!,4,"59,000",1.0
148,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,기다린 보람이 있어요 계속 시원할 순 없지만 시원한편이고 디자인도 이뻐서 이불까지 바로 구매 했어요,5,"59,000",1.0
149,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,비비엔다 아기범퍼침대에 사용하려구 구매했는데 시원하고 좋아요,5,"59,000",1.0
150,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,"진짜 시원해요 !! 아기가 꿀잠 잠니다 , 너무 만족스라워여 이번 여름은 잘 보낼거같아요 디자인도 이쁘고 세탁기에 세탁도 해봤는데 모양도 그대로고 튼튼합니다 !! 추가로 이불 와 ... 먼지 없는 이불이더라구요 ? 아기이불 매번 얇은 블랭킷 사용했는데 .. 요물이에요 시원하고 얇고 먼지가 없어서 덮어주고 까꿍 놀이해도 먼지도 없고 안심되고 이쁘고 마음에 아주 쏙 들어요 ❤️❤️  아 추가로 이불 매트 뒤에 미끄럼 방지 딱 입니다 패밀리 사이즈 침대라 이불 위에 올렸는데도 밀리지 않아요 🏻",5,"59,000",0.8888888888888888
151,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,확실히 시원하고 부드러워서 좋아요!,5,"59,000",1.0
152,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,애기가 열도 많고 땀도 많아서 여름에 걱정인데 비비엔다 쿨매트는 닿자마자 시원한 느낌이라 좋아요 노란체크는 집에서 쓰고 있구  아이스팝은 얼집에 보내려고 샀어요,5,"59,000",1.0
153,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,"어린이집 여름 이불로 사용 중인데, 좋습니다. 부드럽고 건조기 돌려 사용하기도 편하네요~",4,"59,000",1.0
154,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,하나 더 샀어요 젤리곰으로! 감사합니다,5,"59,000",1.0
155,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,우리 아기 작년에 쿨매트는 타사제품 구입해서 쓰고 있었는데 올해 거실에 깔아두려고 찾아보다 라이브 특가로 저렴하게 올라왔길래 구입해 봤어요~^^ 비비엔다에서는 우리아기 첫이불세트 구입해서 잘 쓰고 있고 여름인견수면조끼도 작년에 사용했어서 믿고 구입했네요~ 배송은 생각보다 너무 늦지 않게 왔어요. 타사제품은 보관 가방에 넣어 보내주는데 여기는 비닐에만 싸져와서 나중에 보관가방을 따로 사야 될거 같아요ㅠㅠ  만져보니 부드럽고 노란색이라 아주 화사해요. 쿨매트인데도 가볍고 미끄럼방지도 잘 되어 있어요. 근데 그냥 손으로 만져볼때 차가운느낌은 별로 없어요 . 인견은 선풍기나 에어컨 바람 쐬야 진가를 발휘하니까 에어컨 켤때 더 지켜봐야겠어요~^^,4,"59,000",0.875
156,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,시원하고 좋아요! 아가가 땀도 많은데 날도 더워져서 주문했는데 제작시간이 좀 걸리긴 했지만 인견치고 부드럽고 사이즈도 조금 커서도 사용 가능해보여서 좋아요~ 지금은 아가가 아직 어려서 침대에 까느라 접어서 깔아뒀는데 폭신하고 좋네요ㅎㅎ,5,"59,000",1.0
157,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,아기 범퍼침대도 비비엔다 쓰고있어서 (베이지) 젤리곰사려고 했는데 비비엔다 행사기간겹쳐서 결국품절떠서 ㅠ 무난한 이디자인으로 골랐네요  (그래도 행사가로 사서 좋긴하네여 히히) 건조기 돌리지 말라고 해서 금방마른다고 해서 세탁하고 자연건조하는데 이게 생각보다 무겁네요?? 그래서 막 그렇게 빨리마르는건아니구요;;(당황) 무거운만큼 패드가 튼튼하고 밀림방지도 안되고 좋더라구요^^ 저희침대사이즈에 딱이구요! 일단 저도 누워뵀는데 잠이 걍 이솔오더라구요 ㅎㅎ 패드가 두툼해 푹신푹신한감도 있고 인견이라 시원하기도 하고 무튼맘에쏙들어요!!,5,"59,000",0.8333333333333334
158,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,보들보들 아기가 좋아해요,5,"59,000",1.0
159,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,너무시원하고 이쁘고 질도좋아요!!!!ㅔ,5,"59,000",0.5
160,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,라이브쇼핑때 저렴하게 산거 같아서 기분 좋아요 사은품 작은 이불도 시원해서 좋네요^^ 빨아서 써보니 확실히 냉감이 있어서 그런지 아기가 땀을 덜 흘리네요. 자고 일어나면 머리쪽이 젖어있었는데 쿨매트쓰고는 덜해요  아기가 시원하게 잘꺼라고 믿어요 ㅎㅎㅎ,5,"59,000",1.0
161,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,태열이 올라올까봐 급하게 구매했어요. 인견이라 만지면 시원한 감이 느껴져서 좋아요 패턴도 예쁘고 건조도 빨리 되어 좋네요,5,"59,000",0.6666666666666666
162,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,예뻐요 만족합니다!,5,"59,000",1.0
163,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,예뻐요 만족합니다!,5,"59,000",1.0
164,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,아기가 열이 많아서 더 더워지기전에 구입했습니다! 인견이 시원하면서도 까끌거리지 않고 부드럽네요. 뒷면에 미끄럼방지가 되어있어 매트가 밀릴 걱정도 없겠구요! 어느정도 두께감이 있어 폭신폭신한 느낌도 있어요~ 접어서 보관도 가능하네요. 맘에 듭니다!^^ 올 여름 아기가 시원하게 잠을 잘 수 있겠어요!,5,"59,000",1.0
165,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,"아기가 더워해서 인견매트를 알아본다고 엄청 검색했었어요 :) 디자인, 성능 둘 다 비비앤다가 제일 괜찮겠더라구요 믿고 구매했는데 진짜.. 너무 너무 만족해요 🤍 아기도 시원한지 땀 안 흘리고 정말 잘 자요 !",5,"59,000",0.8
166,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,"진짜 시원하긴해요! 그렇다가 너무 차갑지도않고해서 아가에게 오히려 온도가 딱 적당한 것 같습니다! 거칠까봐 걱정했는데 인견치거 그런것도 없었어요! 확실히 탄탄해서 막 구겨지거나 그렇지않아요 ㅎㅎ 빨래하기도 쉽고, 미끄럼방지는 잘모르겠어요. 바닥에 두고서 사용하는게아니고 이불위에 두는편이지만 그래두 없는 것 보단 덜 밀림! 만족합니다",4,"59,000",0.7142857142857143
167,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,아기 더울까바 구매햇어요 만족합니다,5,"59,000",0.5
168,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,세탁기 막 빨아서 써도 변형없고 시원해요 좋아요,5,"59,000",1.0
169,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,예쁜디자인이 많아서 고민하다 젤리곰 샀는데 이뻐요~~ 풍기인견이네요. 여름이 길어져서 연중에 쿨매트 사용기간도 길어지는데 좋은제품 사자 싶어서 비비엔다 선택했고 땀많은 아가 시원하게 지낼 수 있을거 같아요. 사용해보고 좋아서 다른 쇼핑몰 오픈세일에 친정 사드리고 아기꺼도 하나 더 구매했어요~~,5,"59,000",1.0
170,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,여름철엔아이에게 시원한 쿨매트가 맞는거 같아요 ^^좋아요,5,"59,000",1.0
171,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,좋아요좋아요좋아요좋아요좋아요,5,"59,000",1.0
172,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,바닥 미끄럼 방지 회색때문인지 비치는 색상에 약간 연한그레이?색상느낌이에요.완전 흰색은 아니에요 기능은 사용해봐야 겠지만 기존에 사용하고 있던 타사제품 이불 이랑 그림만다르고 모양부터 재질이 같네요 이전에 다른 구매한 제품이 너무 오래 걸려 배송받은 것 때문에 발송지연 문자받고 바로 취소요청 했는데 바로 발송 해주시네요^^다음날 오니 당황했네요ㅎㅎ 받았으니 ,3,"59,000",0.3333333333333333
173,비비엔다 논슬립 인견 아기쿨매트 여름패드,만족도,더운 여름날에 딱이네요 세탁해도 금방 말라서 좋아요!,5,"59,000",1.0
