,제품명,카테고리,내용,별점,가격,감성점수
79,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,가을맞이 비비엔다에서 침구류 구매했는데 전부다 마음에 드네요 ^^ 디자인도 다 이쁘고  촉감도 부드럽고 따뜻해서 마음에 들어요,5,"23,900",1.0
80,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,이불 너무 귀여워요 ㅎㅎㅎ 애기도 잘 자네요 바깥쪽 모달쪽은 찬 느낌이 들어요,5,"23,900",1.0
81,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,제가 좋아하는 고슴도치 이불은 사라졌지만(단종) 곰돌이도 귀여워요!,5,"23,900",1.0
82,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,포근하고 부드럽고 좋아요,5,"23,900",1.0
83,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,부드럽고 따뜻해서 좋아요,5,"23,900",1.0
84,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,배송이 확실하게 표시되는거 말고는 뭐 다 괜찮았어요.,4,"23,900",0.0
85,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,배송이 확실하게 표시되는거 말고는 뭐 다 괜찮았어요.,4,"23,900",0.0
86,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,가벼운데 따뜻하고 부드러워요! 크기가 커서 이불로 쓰는데 좋아요,5,"23,900",1.0
87,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,너무 부드럽고 너무 귀여워요ㅠㅠㅠ,5,"23,900",1.0
88,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,블랭킷 촉감너무좋아요  아기가 더잘자는것같아요,5,"23,900",0.5
89,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,얇고 따뜻하고 좋아요 크기도 적당하고 디자인도 이뻐요,5,"23,900",1.0
90,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,소재도 안감은부드럽고 겉소재는 제가 딱 원하던 재질이에요 색상도 이뻐요 ㅎㅎ 사진은 못찍었는데 판매사진이랑 거의똑같은거같아요 👍🏻,5,"23,900",1.0
91,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,너무좋아요~~~~~,5,"23,900",0.0
92,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,안쪽면이 부들부들해서 애기가 좋아해용 ㅋㅋㅋ,5,"23,900",1.0
93,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,배송 받고 찬물로 중성세제 세탁했습니다 그늘에 말렸구요 극세사가 늘어진 건지 모달이 수축한건지 아님 첨부터 애초에 규격이 달랐던건지 2장 샀는데 둘 다 구려졌어요.. ..,2,"23,900",0.3333333333333333
94,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,두번째구매..우리아기의 최애이불이네요,5,"23,900",1.0
95,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,이제 슬슬 추워져서 비비엔다 제품으로 구매했어용! 쿨매트도 아주 만족했는데 이불도 좋네요^^,4,"23,900",1.0
96,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,너무 좋아요 아이가 젤좋아합니다,5,"23,900",1.0
97,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,유모차 카시트 담요로 덮어주려고 구매했어요. 예뻐요.,5,"23,900",1.0
98,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,엄청 가볍고 좋아요!,5,"23,900",1.0
99,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,셋트로샀어요 좋아요,5,"23,900",1.0
100,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,귀여운 디자인은 맘에 들어요 이불이 양면이 너무 따로 놀아서 덮을 때 조금 불편감이 있네요,3,"23,900",0.0
101,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,첫째 간절기때 쓸때 좋았어서 이번엔 둘째껏도 구매합니다 부드럽고 차에서나 유모차에서 덮고 있기에 사이즈도 좋아요! 귀엽구요ㅎㅎ,5,"23,900",1.0
102,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,부들부들해서 좋아요~ L사이즈가 생각보다 크네요,5,"23,900",0.5
103,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,보들보들 너무좋아요~👍,5,"23,900",1.0
104,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,선물 주려고 구매했는데 받은 사람도 마음에 든다고해서 좋은 선물 했어요!,5,"23,900",1.0
105,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,낮잠이불이랑 따로사니 비싸서 아쉽긴하지만 그래도 부들부들 좋아요,5,"23,900",1.0
106,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,솔직히 부드럽고 너무 좋지만 배송이 느린 점이 너무 아쉽네요,5,"23,900",1.0
107,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,배송도 빠르고 너무 부드러워서 만족해요!!,5,"23,900",1.0
108,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,배송도 빠르고 좋아요,5,"23,900",0.0
109,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,ㅎㅎ 아가가 따시게 적응중입니다 촉감도 갠찮고요,5,"23,900",1.0
110,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,보들보들하고 무늬도 이뻐요~~!,5,"23,900",1.0
111,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,"ㅠㅜㅜ생각보다 많이 얇고, 두겹이네요...ㅠㅠ",2,"23,900",0.0
112,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,화면에 보이는 상품과 동일합니다. 괜찮아요.,5,"23,900",0.5
113,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,뽁뽁이 같은 극세사가 부드럽네요 귀여워요 배송빠르네요,4,"23,900",1.0
114,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,품질이 좋아서 하나더 구매했어요.,5,"23,900",1.0
115,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,따듯해요좋아요 간절기좋은거같아요,5,"23,900",1.0
116,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,미리샀는데 좋아요 부들부들,5,"23,900",1.0
117,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,여기서 여름 이불 구매 했는데 벌써 가을이 오네요ㅎ 겨울이불도 장만했습니다. 타사 범퍼침대에도 사이즈가 딱 좋아요ㅎ,4,"23,900",1.0
118,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,화면과 같고 이뻐용,5,"23,900",1.0
119,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,조카가 너무 좋아하네요,5,"23,900",1.0
120,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,무척 마음에 듭니다 부드럽고요,5,"23,900",1.0
121,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,아기가 너무너무 좋아합니다 아주 좋아요,5,"23,900",0.5
122,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,따듯해요좋아요  가벼워요,5,"23,900",0.6666666666666666
123,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,사이즈가 생각보다 작았지만 준비한 휴대용침대와 색감이 잘 맞아 예쁘고  부드러워서 좋아요!,5,"23,900",1.0
124,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,귀엽네요 마음이 들어요 감사합니다,5,"23,900",0.6666666666666666
125,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,애착이불 너무 좋아해서 같은거로 하나더 주문했어요  제작이라 오래 걸린거 빼곤 좋아요  색상은 살짝 다르지만 좋아합니다,5,"23,900",1.0
126,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,부드럽고 좋아요ㅎㅎ,4,"23,900",1.0
127,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,부들부들하고  이뻐요.,5,"23,900",1.0
128,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,아기가 진짜 좋아해요,5,"23,900",1.0
129,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,아이가 너무좋아해요 ㅎ배송이 진짜 늦게와서  여행때는못썼지만 좋아요 보들보들,5,"23,900",1.0
130,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,"곰돌이가 귀엽고, 털도 잘 안빠져요. 면이 부드러워서 아가도 좋아해여",5,"23,900",1.0
131,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,재질 좋아요 만족합니다,5,"23,900",0.5
132,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,재질 좋으요 만족합니다,5,"23,900",1.0
133,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,사이즈가 확실히 마음에 들어요 ~~~^^ 잘쓸께요 아기 낮잠 이불 구매했는데 촥 감기는 맛이 없어서 아기가 별로 안 좋아해요,5,"23,900",0.3333333333333333
134,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,"아기가 너무 좋아해요 이것보다 두꺼운 다우니퍼 작은사이즈만 있었는데 16갤정도되니 더큰사이즈+간절기용 좀더얇은게 필요했는데 딱이에요 이불로도, 윰차나 카시트에서도 아주 유용하게 쓰고있습니다",5,"23,900",1.0
135,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,신생아한테 딱이에요 이쁘네요,5,"23,900",1.0
136,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,"촉감도 부드럽고 안감이 따뜻한데, 부피걱정없이 보관할수있는게 젤 좋음",5,"23,900",1.0
137,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,맘에들어요 디자인이 귀여워서 더 맘에들구 아기맘에도 들어해요 놀다가도 멈머!!라며 방에가서 가져온답니당,5,"23,900",0.6666666666666666
138,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,토퍼랑 세트로 구입했어요. 체크무늬랑 색감이 예뻐서 샀는데 보드랍고 넘 좋네요. 강추해용.,5,"23,900",1.0
139,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,재질도 부들부들하니 너무 좋아요~ 휴대용으로도 찰떢입니다!!,5,"23,900",1.0
140,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,유모차 외출시 쓰기 좋아요ㅎㅎ,5,"23,900",1.0
141,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,너무 긔엽고 젛아요 맘에들어요,5,"23,900",1.0
142,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,L사이즈는 안감 퍼가 이렇구요~ 커서 추운날 유모차 안에 쓰기 좋아요 ㅎㅎ,5,"23,900",0.5
143,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,두번째 구입이네요! 만족합니다~^^,5,"23,900",1.0
144,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,예쁘고 아기가 좋아해요,5,"23,900",1.0
145,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,보들보들하니 아주 맘에들어요! 디자인 색상은 말할것도 없구욯ㅎㅎ잘쓸게요^^,5,"23,900",1.0
146,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,기존제품쓰다가 마음에 들어서 추가주문했어요~,5,"23,900",1.0
147,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,마음에 들어 또 삽니다,5,"23,900",1.0
148,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,가볍고 예쁘고 포근해요~ㅋ 3살 아기가 부드러워서 너무 좋다고 얼굴에 부비고 안고 하더라구요~ㅋ 조금더 작은 사이즈 있으면 애착이불로도 좋을것 같아요~ 색상은 톤다운된 핑크베이지정도 되구요 제가 겨울만 되면 정전기가 잘 나서 밍크블랭킷은 선호하지않는데 얇고 부드러운 극세사라서 덜 하지않을까 하는마음이에요ㅋㅋ미디움사이즈는 유모차블랭킷으로 사용하려고 구매했어요~ㅋ 성인이불도 고민중이에요^^,5,"23,900",1.0
149,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,선물했눈데 마음에 들어해요^^,5,"23,900",1.0
150,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,맘에들어요 이뻐요.,5,"23,900",0.5
151,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,촉감도 좋고 두께도 적당해요 아기가 애착이불처럼 만지면서 잠들어요,5,"23,900",0.5
152,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,너무잘쓰고있엉ᆢㄷ 만족합니다^^!!,5,"23,900",1.0
153,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,부들부들해서 아가가좋아해요,5,"23,900",1.0
154,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,간절기용으로 딱이에요!  넘 만족해요!!,5,"23,900",1.0
155,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,무겁지 않고 보들보들 포근해요~ 이불잘 덥지않는 아가인데 이건 덥어줘도 바로 빵빵 걷어차지않네요ㅋㅋ매트보다 커서 접어놨어요~ㅋ 은은한 색상도 볼수록 맘에 들어요~,5,"23,900",1.0
156,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,이불 너무 보드랍고 두께감도 딱 원하던거에요 겨울에 아기가 아무리 기초체온이 높아도 밤에는 덮어주는게 좋은거같아서 얇은 극세사로 주문 잘한거같아요,5,"23,900",1.0
157,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,아기가 댕댕이 좋아해서 샀는데 넘 귀엽구 얇지만 포근하구 좋아요 베개도 잘 베고 자네요,5,"23,900",1.0
158,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,아기 이불대용으로 가볍게 사용하기 좋아요,5,"23,900",1.0
159,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,친구 아가 선물로 줬어요~ 배송이 좀 느려서 아쉬웠지만 맘에 들어하네요^^,5,"23,900",1.0
160,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,생각보다 너——어무 얇아요….ㅠ_ㅠ 그리구 베이지가아닌 핑크에 훨씬 더 가깝습니다…ㅠㅠ 이리저리 많이아쉬운데 세일할때사서 그냥 쟁여봅니다…,3,"23,900",0.5
161,비비엔다 극세사 아기블랭킷 신생아 사계절 겨울이불,만족도,아기 이불대용으로 가볍게 사용하기 좋아요,5,"23,900",1.0
